ID,patch,LC_Class,SubClass,CDLClass,CDLName,DateCode,Common,apiary,patchType
2,20,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest20
2,21,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest21
2,22,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest22
2,23,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest23
2,24,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest24
2,25,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest25
2,26,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest26
2,27,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest27
2,28,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest28
2,29,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest29
2,30,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest30
2,31,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest31
2,32,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest32
2,33,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest33
2,34,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest34
2,35,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest35
2,36,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest36
2,37,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest37
2,51,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest51
2,39,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest39
2,40,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest40
2,41,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest41
2,42,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest42
2,43,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest43
2,44,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest44
2,45,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest45
2,46,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest46
2,47,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest47
2,48,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest48
2,49,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest49
2,50,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest50
2,64,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest64
2,52,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest52
2,53,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest53
2,54,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest54
2,55,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest55
2,56,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest56
2,57,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest57
2,58,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest58
2,59,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest59
2,60,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest60
2,61,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest61
2,62,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest62
2,63,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest63
2,77,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest77
2,65,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest65
2,66,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest66
2,67,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest67
2,68,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest68
2,69,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest69
2,70,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest70
2,71,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest71
2,72,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest72
2,73,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest73
2,74,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest74
2,75,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest75
2,76,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest76
2,78,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest78
2,79,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest79
2,80,Deciduous Forest,9,141,LC_141,6,other,1,Deciduous Forest80
3,38,Deciduous Forest,9,141,LC_141,6,pigweed,1,Deciduous Forest38
3,81,Deciduous Forest,9,141,LC_141,6,pigweed,1,Deciduous Forest81
1,1,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest1
1,2,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest2
1,3,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest3
1,4,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest4
1,5,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest5
1,6,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest6
1,7,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest7
1,8,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest8
1,9,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest9
1,10,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest10
1,11,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest11
1,12,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest12
1,13,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest13
1,14,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest14
1,15,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest15
1,16,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest16
1,17,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest17
1,18,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest18
1,19,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest19
1,20,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest20
1,21,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest21
1,22,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest22
1,23,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest23
1,24,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest24
1,25,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest25
1,26,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest26
1,27,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest27
1,28,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest28
1,29,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest29
1,30,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest30
1,31,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest31
1,32,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest32
1,33,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest33
1,34,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest34
1,35,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest35
1,36,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest36
1,37,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest37
1,38,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest38
1,39,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest39
1,40,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest40
1,41,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest41
1,42,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest42
1,43,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest43
1,44,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest44
1,45,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest45
1,46,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest46
1,47,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest47
1,48,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest48
1,49,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest49
1,50,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest50
1,51,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest51
1,52,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest52
1,53,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest53
1,54,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest54
1,55,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest55
1,56,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest56
1,57,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest57
1,58,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest58
1,59,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest59
1,60,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest60
1,61,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest61
1,75,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest75
1,63,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest63
1,64,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest64
1,65,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest65
1,66,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest66
1,67,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest67
1,68,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest68
1,69,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest69
1,70,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest70
1,71,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest71
1,72,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest72
1,73,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest73
1,74,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest74
1,79,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest79
1,76,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest76
1,77,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest77
1,78,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest78
1,80,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest80
1,81,Deciduous Forest,9,141,LC_141,7,goldenrod,1,Deciduous Forest81
2,62,Deciduous Forest,9,141,LC_141,7,other,1,Deciduous Forest62
1,1,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest1
1,2,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest2
1,3,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest3
1,4,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest4
1,5,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest5
1,6,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest6
1,7,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest7
1,8,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest8
1,9,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest9
1,10,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest10
1,11,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest11
1,12,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest12
1,13,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest13
1,14,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest14
1,15,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest15
1,16,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest16
1,17,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest17
1,18,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest18
1,19,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest19
1,20,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest20
1,21,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest21
1,22,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest22
1,23,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest23
1,24,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest24
1,25,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest25
1,26,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest26
1,27,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest27
1,28,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest28
1,29,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest29
1,30,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest30
1,31,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest31
1,32,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest32
1,33,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest33
1,34,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest34
1,35,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest35
1,36,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest36
1,37,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest37
1,38,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest38
1,39,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest39
1,40,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest40
1,41,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest41
1,42,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest42
1,43,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest43
1,44,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest44
1,45,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest45
1,46,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest46
1,47,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest47
1,48,Evergreen Forest,10,142,LC_142,1,creeper,1,Evergreen Forest48
1,1,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest1
1,2,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest2
1,3,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest3
1,17,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest17
1,5,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest5
1,19,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest19
1,7,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest7
1,8,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest8
1,9,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest9
1,23,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest23
1,11,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest11
1,12,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest12
1,13,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest13
1,27,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest27
1,15,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest15
1,16,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest16
1,43,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest43
1,18,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest18
1,32,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest32
1,33,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest33
1,21,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest21
1,22,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest22
1,36,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest36
1,37,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest37
1,25,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest25
1,26,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest26
1,31,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest31
1,28,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest28
1,42,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest42
1,34,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest34
1,35,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest35
1,45,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest45
1,38,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest38
1,47,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest47
1,44,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest44
1,48,Evergreen Forest,10,142,LC_142,2,creeper,1,Evergreen Forest48
2,20,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest20
2,24,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest24
2,4,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest4
2,14,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest14
2,41,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest41
2,29,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest29
2,39,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest39
2,10,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest10
2,6,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest6
2,46,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest46
2,30,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest30
2,40,Evergreen Forest,10,142,LC_142,2,other,1,Evergreen Forest40
1,1,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest1
1,2,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest2
1,3,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest3
1,4,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest4
1,5,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest5
1,6,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest6
1,7,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest7
1,8,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest8
1,9,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest9
1,10,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest10
1,11,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest11
1,12,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest12
1,13,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest13
1,14,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest14
1,15,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest15
1,16,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest16
1,17,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest17
1,18,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest18
1,19,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest19
1,20,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest20
1,21,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest21
1,22,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest22
1,23,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest23
1,24,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest24
1,25,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest25
1,26,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest26
1,27,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest27
1,28,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest28
1,29,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest29
1,30,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest30
1,31,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest31
1,32,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest32
1,33,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest33
1,34,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest34
1,35,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest35
1,36,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest36
1,37,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest37
1,38,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest38
1,39,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest39
1,40,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest40
1,41,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest41
1,42,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest42
1,43,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest43
1,44,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest44
1,45,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest45
1,46,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest46
1,47,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest47
1,48,Evergreen Forest,10,142,LC_142,3,other,1,Evergreen Forest48
1,1,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest1
1,2,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest2
1,3,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest3
1,4,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest4
1,5,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest5
1,6,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest6
1,7,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest7
1,8,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest8
1,9,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest9
1,10,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest10
1,11,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest11
1,12,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest12
1,13,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest13
1,14,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest14
1,15,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest15
1,16,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest16
1,17,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest17
1,18,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest18
1,19,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest19
1,20,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest20
1,21,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest21
1,22,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest22
1,23,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest23
1,24,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest24
1,25,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest25
1,26,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest26
1,27,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest27
1,28,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest28
1,29,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest29
1,30,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest30
1,31,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest31
1,32,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest32
1,33,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest33
1,34,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest34
1,35,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest35
1,36,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest36
1,37,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest37
1,38,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest38
1,39,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest39
1,40,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest40
1,41,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest41
1,42,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest42
1,43,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest43
1,44,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest44
1,45,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest45
1,46,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest46
1,47,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest47
1,48,Evergreen Forest,10,142,LC_142,4,other,1,Evergreen Forest48
1,1,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest1
1,2,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest2
1,3,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest3
1,4,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest4
1,5,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest5
1,6,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest6
1,7,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest7
1,8,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest8
1,9,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest9
1,10,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest10
1,11,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest11
1,12,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest12
1,13,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest13
1,14,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest14
1,15,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest15
1,16,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest16
1,17,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest17
1,18,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest18
1,19,Evergreen Forest,10,142,LC_142,5,other,1,Evergreen Forest19
